x1,x2,F1,F2
1.660000,1.660000,0.658000,0.594631
1.662000,1.662000,0.700800,0.545372
1.664000,1.664000,0.740300,0.486031
1.666000,1.666000,0.776900,0.416988
1.668000,1.668000,0.810700,0.336860
1.670000,1.670000,0.841100,0.243176
1.672000,1.672000,0.866000,0.133747
1.674000,1.674000,0.882300,0.008280
1.676000,1.676000,0.886400,-0.130317
1.678000,1.678000,0.875100,-0.275449
1.680000,1.680000,0.846600,-0.417424
1.682000,1.682000,0.801200,-0.545062
1.684000,1.684000,0.741600,-0.647907
1.686000,1.686000,0.672400,-0.718416
1.688000,1.688000,0.599300,-0.753475
1.690000,1.690000,0.527700,-0.754786
1.692000,1.692000,0.462100,-0.728019
1.694000,1.694000,0.405000,-0.680998
1.696000,1.696000,0.356700,-0.621515
1.698000,1.698000,0.316100,-0.555433
1.700000,1.700000,0.281400,-0.485654
1.702000,1.702000,0.250800,-0.412167
1.704000,1.704000,0.223700,-0.333059
1.706000,1.706000,0.200300,-0.246015
1.708000,1.708000,0.182200,-0.149750
1.710000,1.710000,0.171100,-0.044868
1.712000,1.712000,0.168900,0.066045
1.714000,1.714000,0.176500,0.179001
1.716000,1.716000,0.194600,0.289481
1.718000,1.718000,0.222600,0.393189
1.720000,1.720000,0.259800,0.486399
1.722000,1.722000,0.305500,0.565858
1.724000,1.724000,0.358300,0.628487
1.726000,1.726000,0.417000,0.671214
1.728000,1.728000,0.479600,0.691193
1.730000,1.730000,0.543600,0.686433
1.732000,1.732000,0.606100,0.656540
1.734000,1.734000,0.664300,0.603164
1.736000,1.736000,0.715700,0.529773
1.738000,1.738000,0.759100,0.440726
1.740000,1.740000,0.794000,0.339973
1.742000,1.742000,0.820600,0.230001
1.744000,1.744000,0.838700,0.111664
1.746000,1.746000,0.847400,-0.014879
1.748000,1.748000,0.844800,-0.148398
1.750000,1.750000,0.828200,-0.284829
1.752000,1.752000,0.795900,-0.416489
1.754000,1.754000,0.747400,-0.532928
1.756000,1.756000,0.685300,-0.623361
1.758000,1.758000,0.614200,-0.679768
1.760000,1.760000,0.540300,-0.699341
1.762000,1.762000,0.469400,-0.685030
1.764000,1.764000,0.405200,-0.643834
1.766000,1.766000,0.349100,-0.583529
1.768000,1.768000,0.300500,-0.509435
1.770000,1.770000,0.258300,-0.422913
1.772000,1.772000,0.222800,-0.322476
1.774000,1.774000,0.196200,-0.206990
1.776000,1.776000,0.182000,-0.079168
1.778000,1.778000,0.183300,0.052856
1.780000,1.780000,0.200400,0.177253
1.782000,1.782000,0.230100,0.283101
1.784000,1.784000,0.266200,0.365610
1.786000,1.786000,0.303000,0.428866
1.788000,1.788000,0.337800,0.483891
1.790000,1.790000,0.373400,0.542123
1.792000,1.792000,0.416800,0.607214
1.794000,1.794000,0.476200,0.669517
1.796000,1.796000,0.555200,0.707008
1.798000,1.798000,0.649200,0.693353
1.800000,1.800000,0.745200,0.610021
1.802000,1.802000,0.825300,0.456644
1.804000,1.804000,0.873800,0.254017
1.806000,1.806000,0.883100,0.037499
1.808000,1.808000,0.857000,-0.156499
1.810000,1.810000,0.807800,-0.304355
1.812000,1.812000,0.750400,-0.402340
1.814000,1.814000,0.695400,-0.463428
1.816000,1.816000,0.645400,-0.505986
1.818000,1.818000,0.596200,-0.541225
1.820000,1.820000,0.542400,-0.566989
1.822000,1.822000,0.482700,-0.571501
1.824000,1.824000,0.422000,-0.544243
1.826000,1.826000,0.369000,-0.486192
1.828000,1.828000,0.329300,-0.411680
1.830000,1.830000,0.301400,-0.339484
1.832000,1.832000,0.276200,-0.278414
1.834000,1.834000,0.243900,-0.217518
1.836000,1.836000,0.202300,-0.129336
1.838000,1.838000,0.162200,0.013279
1.840000,1.840000,0.145000,0.215781
1.842000,1.842000,0.172100,0.449705
1.844000,1.844000,0.252200,0.659327
1.846000,1.846000,0.373700,0.785864
1.848000,1.848000,0.508600,0.796348
1.850000,1.850000,0.624600,0.700122
1.852000,1.852000,0.700300,0.542570
1.854000,1.854000,0.734400,0.379593
1.856000,1.856000,0.741800,0.248535
1.858000,1.858000,0.742000,0.153435
1.860000,1.860000,0.746400,0.072642
1.862000,1.862000,0.752700,-0.018482
1.864000,1.864000,0.750700,-0.127091
1.866000,1.866000,0.732500,-0.239329
1.868000,1.868000,0.699300,-0.334899
1.870000,1.870000,0.660200,-0.406345
1.872000,1.872000,0.621600,-0.465676
1.874000,1.874000,0.579800,-0.531068
1.876000,1.876000,0.521400,-0.603416
1.878000,1.878000,0.434400,-0.652925
1.880000,1.880000,0.322800,-0.630341
1.882000,1.882000,0.210900,-0.498869
1.884000,1.884000,0.133700,-0.265065
1.886000,1.886000,0.117600,0.015297
1.888000,1.888000,0.164300,0.263794
1.890000,1.890000,0.249600,0.421957
1.892000,1.892000,0.338900,0.480779
1.894000,1.894000,0.407700,0.477080
1.896000,1.896000,0.453500,0.461159
1.898000,1.898000,0.490600,0.461043
1.900000,1.900000,0.535100,0.469319
1.902000,1.902000,0.591200,0.458767
1.904000,1.904000,0.650600,0.409614
1.906000,1.906000,0.701700,0.323826
1.908000,1.908000,0.739800,0.216231
1.910000,1.910000,0.767400,0.094841
1.912000,1.912000,0.785400,-0.047400
1.914000,1.914000,0.785200,-0.219210
1.916000,1.916000,0.751700,-0.408275
1.918000,1.918000,0.675600,-0.573119
1.920000,1.920000,0.565400,-0.661832
1.922000,1.922000,0.447400,-0.645242
1.924000,1.924000,0.351300,-0.537299
1.926000,1.926000,0.293000,-0.385047
1.928000,1.928000,0.268800,-0.236422
1.930000,1.930000,0.262800,-0.112419
1.932000,1.932000,0.262400,-0.004434
1.934000,1.934000,0.266300,0.105863
1.936000,1.936000,0.281600,0.225045
1.938000,1.938000,0.315100,0.342621
1.940000,1.940000,0.367500,0.440992
1.942000,1.942000,0.434900,0.506215
1.944000,1.944000,0.512000,0.529486
1.946000,1.946000,0.592500,0.503508
1.948000,1.948000,0.667600,0.423782
1.950000,1.950000,0.726000,0.295828
1.952000,1.952000,0.759200,0.138249
1.954000,1.954000,0.765400,-0.025687
1.956000,1.956000,0.748800,-0.180653
1.958000,1.958000,0.712300,-0.321252
1.960000,1.960000,0.654900,-0.440290
1.962000,1.962000,0.576500,-0.518755
1.964000,1.964000,0.486400,-0.533815
1.966000,1.966000,0.401800,-0.479535
1.968000,1.968000,0.337600,-0.375963
1.970000,1.970000,0.296400,-0.252468
1.972000,1.972000,0.272000,-0.122598
1.974000,1.974000,0.262400,0.018521
1.976000,1.976000,0.275600,0.169409
1.978000,1.978000,0.318300,0.302947
1.980000,1.980000,0.380900,0.384160
1.982000,1.982000,0.441900,0.409528
1.984000,1.984000,0.490000,0.415707
1.986000,1.986000,0.539800,0.434318
1.988000,1.988000,0.614500,0.439703
1.990000,1.990000,0.710600,0.360289
1.992000,1.992000,0.786100,0.157248
1.994000,1.994000,0.793800,-0.113523
1.996000,1.996000,0.727500,-0.335434
1.998000,1.998000,0.629100,-0.433512
2.000000,2.000000,0.546100,-0.431841
2.002000,2.002000,0.489100,-0.402418
2.004000,2.004000,0.437900,-0.374001
2.006000,2.006000,0.382900,-0.316730
2.008000,2.008000,0.342100,-0.213032
2.010000,2.010000,0.330500,-0.103904
2.012000,2.012000,0.329400,-0.033339
2.014000,2.014000,0.309300,0.032765
2.016000,2.016000,0.282700,0.179229
2.018000,2.018000,0.309100,0.413124
2.020000,2.020000,0.427200,0.602511
2.022000,2.022000,0.593500,0.592271
2.024000,2.024000,0.712700,0.376593
2.026000,2.026000,0.732500,0.112390
2.028000,2.028000,0.689200,-0.050466
2.030000,2.030000,0.650100,-0.110330
2.032000,2.032000,0.634200,-0.159458
2.034000,2.034000,0.612500,-0.235665
2.036000,2.036000,0.570300,-0.294362
2.038000,2.038000,0.528100,-0.314244
2.040000,2.040000,0.492800,-0.341827
2.042000,2.042000,0.430400,-0.388124
2.044000,2.044000,0.322000,-0.351290
2.046000,2.046000,0.224200,-0.130387
2.048000,2.048000,0.225500,0.202221
2.050000,2.050000,0.338400,0.434089
2.052000,2.052000,0.475300,0.442503
2.054000,2.054000,0.548800,0.319413
2.056000,2.056000,0.562000,0.228612
2.058000,2.058000,0.574200,0.207899
2.060000,2.060000,0.609700,0.179492
2.062000,2.062000,0.643800,0.099789
2.064000,2.064000,0.660100,-0.002354
2.066000,2.066000,0.666300,-0.117947
2.068000,2.068000,0.650500,-0.274264
2.070000,2.070000,0.577000,-0.431755
2.072000,2.072000,0.449600,-0.466270
2.074000,2.074000,0.338800,-0.318025
2.076000,2.076000,0.308500,-0.090521
2.078000,2.078000,0.343800,0.066949
2.080000,2.080000,0.384400,0.125833
2.082000,2.082000,0.404500,0.162491
2.084000,2.084000,0.425600,0.223149
2.086000,2.086000,0.467500,0.281391
2.088000,2.088000,0.526300,0.300562
2.090000,2.090000,0.590900,0.264306
2.092000,2.092000,0.646700,0.162033
2.094000,2.094000,0.670800,0.006626
2.096000,2.096000,0.650700,-0.147711
2.098000,2.098000,0.600200,-0.251649
2.100000,2.100000,0.538700,-0.300522
2.102000,2.102000,0.472300,-0.298113
2.104000,2.104000,0.411900,-0.232691
2.106000,2.106000,0.378500,-0.122494
2.108000,2.108000,0.373500,-0.017520
2.110000,2.110000,0.379300,0.073000
2.112000,2.112000,0.400100,0.171579
2.114000,2.114000,0.451500,0.242660
2.116000,2.116000,0.509500,0.231845
2.118000,2.118000,0.538100,0.188137
2.120000,2.120000,0.563500,0.185279
2.122000,2.122000,0.625600,0.146844
2.124000,2.124000,0.672500,-0.036270
2.126000,2.126000,0.623600,-0.253601
2.128000,2.128000,0.516000,-0.301089
2.130000,2.130000,0.453200,-0.203839
2.132000,2.132000,0.441500,-0.130132
2.134000,2.134000,0.425300,-0.087972
2.136000,2.136000,0.417100,-0.010618
2.138000,2.138000,0.436900,0.032588
2.140000,2.140000,0.428800,0.024799
2.142000,2.142000,0.394800,0.130442
2.144000,2.144000,0.451300,0.331794
2.146000,2.146000,0.601900,0.322078
2.148000,2.148000,0.671900,0.041973
2.150000,2.150000,0.596900,-0.162907
2.152000,2.152000,0.519300,-0.131893
2.154000,2.154000,0.514400,-0.075270
2.156000,2.156000,0.513600,-0.089828
2.158000,2.158000,0.503200,-0.090525
2.160000,2.160000,0.502900,-0.127130
2.162000,2.162000,0.445900,-0.195830
2.164000,2.164000,0.346900,-0.064702
2.166000,2.166000,0.369500,0.235022
2.168000,2.168000,0.519700,0.306593
2.170000,2.170000,0.593900,0.091769
2.172000,2.172000,0.541200,-0.041196
2.174000,2.174000,0.504800,0.009619
2.176000,2.176000,0.524800,0.044077
2.178000,2.178000,0.546300,0.022139
2.180000,2.180000,0.568800,-0.036178
2.182000,2.182000,0.556100,-0.172978
2.184000,2.184000,0.459600,-0.228982
2.186000,2.186000,0.385900,-0.050387
2.188000,2.188000,0.437300,0.131059
2.190000,2.190000,0.512700,0.093725
2.192000,2.192000,0.509000,-0.000680
2.194000,2.194000,0.480200,0.011318
2.196000,2.196000,0.484000,0.066763
2.198000,2.198000,0.514100,0.091357
2.200000,2.200000,0.550100,0.050101
2.202000,2.202000,0.553400,-0.045300
2.204000,2.204000,0.515900,-0.093305
2.206000,2.206000,0.485400,-0.063498
2.208000,2.208000,0.478800,-0.021583
2.210000,2.210000,0.485700,0.007589
2.212000,2.212000,0.498300,0.003382
2.214000,2.214000,0.491400,-0.015710
2.216000,2.216000,0.483100,0.012801
2.218000,2.218000,0.499600,0.020136
2.220000,2.220000,0.491000,-0.007694
2.222000,2.222000,0.480600,0.051808
2.224000,2.224000,0.530700,0.067903
2.226000,2.226000,0.536700,-0.058330
2.228000,2.228000,0.471800,-0.053615
2.230000,2.230000,0.481200,0.066427
2.232000,2.232000,0.528700,0.043628
2.234000,2.234000,0.530600,-0.010477
2.236000,2.236000,0.534800,-0.063754
2.238000,2.238000,0.481900,-0.141971
2.240000,2.240000,0.417000,0.007920
2.242000,2.242000,0.503900,0.141115
2.244000,2.244000,0.552600,-0.057997
2.246000,2.246000,0.445700,-0.101089
2.248000,2.248000,0.434200,0.112714
2.250000,2.250000,0.515200,0.155475
2.252000,2.252000,0.563700,0.092470
2.254000,2.254000,0.593000,-0.056498
2.256000,2.256000,0.505700,-0.194749
2.258000,2.258000,0.434600,-0.001577
2.260000,2.260000,0.540300,0.067621
2.262000,2.262000,0.535300,-0.181682
2.264000,2.264000,0.400800,-0.135122
2.266000,2.266000,0.398400,0.106972
2.268000,2.268000,0.472100,0.201267
2.270000,2.270000,0.557400,0.168080
2.272000,2.272000,0.579400,-0.020165
2.274000,2.274000,0.503200,-0.042431
2.276000,2.276000,0.539000,0.074372
2.278000,2.278000,0.600100,-0.102813
2.280000,2.280000,0.501900,-0.266251
2.282000,2.282000,0.401000,-0.145293
2.284000,2.284000,0.393100,0.040888
2.286000,2.286000,0.446400,0.145830
2.288000,2.288000,0.492700,0.128994
2.290000,2.290000,0.505900,0.134503
2.292000,2.292000,0.557000,0.146921
2.294000,2.294000,0.610200,0.032136
2.296000,2.296000,0.600500,-0.147752
2.298000,2.298000,0.517300,-0.248489
2.300000,2.300000,0.440700,-0.181413
2.302000,2.302000,0.403700,-0.096939
2.304000,2.304000,0.374100,0.069158
2.306000,2.306000,0.449400,0.225560
2.308000,2.308000,0.511300,0.172419
2.310000,2.310000,0.543400,0.201655
2.312000,2.312000,0.639700,0.092994
2.314000,2.314000,0.627500,-0.148251
2.316000,2.316000,0.561300,-0.285483
2.318000,2.318000,0.419500,-0.322167
2.320000,2.320000,0.349000,-0.008011
2.322000,2.322000,0.439100,0.066831
2.324000,2.324000,0.385300,0.089030
2.326000,2.326000,0.457500,0.374236
2.328000,2.328000,0.627100,0.280863
2.330000,2.330000,0.692400,0.015423
2.332000,2.332000,0.627100,-0.324166
2.334000,2.334000,0.450400,-0.264374
2.336000,2.336000,0.479600,-0.136448
2.338000,2.338000,0.383300,-0.259770
2.340000,2.340000,0.276500,0.125532
2.342000,2.342000,0.424300,0.421188
2.344000,2.344000,0.600400,0.371502
2.346000,2.346000,0.682700,0.041265
2.348000,2.348000,0.598000,-0.113473
2.350000,2.350000,0.621100,-0.171721
2.352000,2.352000,0.514400,-0.460943
2.354000,2.354000,0.300700,-0.271037
2.356000,2.356000,0.287500,0.142781
2.358000,2.358000,0.416400,0.364875
2.360000,2.360000,0.540500,0.319647
2.362000,2.362000,0.620600,0.241408
2.364000,2.364000,0.709300,0.005814
2.366000,2.366000,0.654800,-0.355578
2.368000,2.368000,0.462400,-0.465086
2.370000,2.370000,0.321800,-0.222046
2.372000,2.372000,0.296200,0.059456
2.374000,2.374000,0.365500,0.377954
2.376000,2.376000,0.549900,0.408321
2.378000,2.378000,0.652700,0.254939
2.380000,2.380000,0.741300,-0.061658
2.382000,2.382000,0.626300,-0.424007
2.384000,2.384000,0.446900,-0.487168
2.386000,2.386000,0.248800,-0.193913
2.388000,2.388000,0.328800,0.244603
2.390000,2.390000,0.395700,0.306959
2.392000,2.392000,0.556000,0.532580
2.394000,2.394000,0.764300,0.174364
2.396000,2.396000,0.743500,-0.308922
2.398000,2.398000,0.496100,-0.573729
2.400000,2.400000,0.356400,-0.225402
2.402000,2.402000,0.307900,-0.165500
2.404000,2.404000,0.242500,0.366210
2.406000,2.406000,0.528300,0.623058
2.408000,2.408000,0.756500,0.291692
2.410000,2.410000,0.724100,-0.251212
2.412000,2.412000,0.593500,-0.335032
2.414000,2.414000,0.468800,-0.557197
2.416000,2.416000,0.190700,-0.216669
2.418000,2.418000,0.259400,0.410818
2.420000,2.420000,0.516100,0.563224
2.422000,2.422000,0.678300,0.303873
2.424000,2.424000,0.758200,-0.004424
2.426000,2.426000,0.685500,-0.504835
2.428000,2.428000,0.387300,-0.597640
2.430000,2.430000,0.213900,-0.113526
2.432000,2.432000,0.277200,0.331377
2.434000,2.434000,0.481000,0.600434
2.436000,2.436000,0.716100,0.347659
2.438000,2.438000,0.789600,-0.096227
2.440000,2.440000,0.630700,-0.596644
2.442000,2.442000,0.357000,-0.529374
2.444000,2.444000,0.169100,-0.045380
2.446000,2.446000,0.346700,0.491810
2.448000,2.448000,0.511200,0.523358
2.450000,2.450000,0.790400,0.339081
2.452000,2.452000,0.787400,-0.358985
2.454000,2.454000,0.507300,-0.717642
2.456000,2.456000,0.243100,-0.236657
2.458000,2.458000,0.258100,0.056699
2.460000,2.460000,0.330400,0.658211
2.462000,2.462000,0.726300,0.558400
2.464000,2.464000,0.842900,-0.148988
2.466000,2.466000,0.585700,-0.542727
2.468000,2.468000,0.432000,-0.519601
2.470000,2.470000,0.140700,-0.162020
2.472000,2.472000,0.287300,0.627186
2.474000,2.474000,0.647700,0.596626
2.476000,2.476000,0.773300,0.077563
2.478000,2.478000,0.746400,-0.390605
2.480000,2.480000,0.443000,-0.724821
2.482000,2.482000,0.156500,-0.164403
2.484000,2.484000,0.278800,0.469554
2.486000,2.486000,0.544500,0.642691
2.488000,2.488000,0.802700,0.215303
2.490000,2.490000,0.769400,-0.410938
2.492000,2.492000,0.439300,-0.701088
2.494000,2.494000,0.195900,-0.229725
2.496000,2.496000,0.239200,0.519715
2.498000,2.498000,0.570400,0.561432
2.500000,2.500000,0.799200,0.294540
2.502000,2.502000,0.762400,-0.519848
2.504000,2.504000,0.402000,-0.719364
2.506000,2.506000,0.179000,0.005551
2.508000,2.508000,0.291100,0.364494
2.510000,2.510000,0.596300,0.755121
2.512000,2.512000,0.867800,0.022144
2.514000,2.514000,0.639100,-0.671913
2.516000,2.516000,0.366100,-0.433842
2.518000,2.518000,0.151400,-0.076279
2.520000,2.520000,0.364800,0.756398
2.522000,2.522000,0.764600,0.443129
2.524000,2.524000,0.763100,-0.233990
2.526000,2.526000,0.593300,-0.635683
2.528000,2.528000,0.196000,-0.419672
2.530000,2.530000,0.227900,0.465749
2.532000,2.532000,0.553300,0.610673
2.534000,2.534000,0.808400,0.177927
2.536000,2.536000,0.716900,-0.519599
2.538000,2.538000,0.334300,-0.621592
2.540000,2.540000,0.187400,0.077708
2.542000,2.542000,0.406500,0.696043
2.544000,2.544000,0.714800,0.350447
2.546000,2.546000,0.818000,-0.285707
2.548000,2.548000,0.465800,-0.684265
2.550000,2.550000,0.155000,-0.106503
2.552000,2.552000,0.367100,0.443092
2.554000,2.554000,0.621900,0.645960
2.556000,2.556000,0.840100,-0.192646
2.558000,2.558000,0.502200,-0.699171
2.560000,2.560000,0.291300,-0.196953
2.562000,2.562000,0.209100,0.378533
2.564000,2.564000,0.654600,0.646026
2.566000,2.566000,0.794400,-0.169328
2.568000,2.568000,0.575000,-0.495000
2.570000,2.570000,0.251400,-0.424737
2.572000,2.572000,0.258900,0.499321
2.574000,2.574000,0.625800,0.492795
2.576000,2.576000,0.778700,-0.035757
2.578000,2.578000,0.577800,-0.599170
2.580000,2.580000,0.223800,-0.263345
2.582000,2.582000,0.308100,0.411585
2.584000,2.584000,0.659600,0.498111
2.586000,2.586000,0.747200,-0.095420
2.588000,2.588000,0.508900,-0.627796
2.590000,2.590000,0.221500,-0.154543
2.592000,2.592000,0.421500,0.496839
2.594000,2.594000,0.630000,0.447864
2.596000,2.596000,0.753100,-0.353332
2.598000,2.598000,0.377900,-0.532056
2.600000,2.600000,0.320600,0.061560
2.602000,2.602000,0.402300,0.587047
2.604000,2.604000,0.773700,0.130149
2.606000,2.606000,0.578000,-0.443176
2.608000,2.608000,0.385400,-0.369035
2.610000,2.610000,0.261300,0.344241
2.612000,2.612000,0.631100,0.403674
2.614000,2.614000,0.695000,-0.091719
2.616000,2.616000,0.508300,-0.486804
2.618000,2.618000,0.255100,-0.017172
2.620000,2.620000,0.446500,0.403275
2.622000,2.622000,0.702400,0.152096
2.624000,2.624000,0.632700,-0.320698
2.626000,2.626000,0.337300,-0.274632
2.628000,2.628000,0.334200,0.336226
2.630000,2.630000,0.575600,0.229192
2.632000,2.632000,0.715900,-0.156991
2.634000,2.634000,0.425600,-0.406697
2.636000,2.636000,0.376800,0.166588
2.638000,2.638000,0.447800,0.392488
2.640000,2.640000,0.707300,-0.057851
2.642000,2.642000,0.468700,-0.311900
2.644000,2.644000,0.383700,-0.147399
2.646000,2.646000,0.447300,0.422981
2.648000,2.648000,0.639300,0.002387
2.650000,2.650000,0.568700,-0.226945
2.652000,2.652000,0.365800,-0.171416
2.654000,2.654000,0.462000,0.286311
2.656000,2.656000,0.600900,0.159349
2.658000,2.658000,0.560900,-0.183940
2.660000,2.660000,0.386300,-0.152187
2.662000,2.662000,0.419700,0.213449
2.664000,2.664000,0.560900,0.039982
2.666000,2.666000,0.604800,-0.189001
2.668000,2.668000,0.405200,-0.130988
2.670000,2.670000,0.502000,0.106048
2.672000,2.672000,0.555500,0.235308
2.674000,2.674000,0.539500,-0.217808
2.676000,2.676000,0.470400,0.015377
2.678000,2.678000,0.408000,0.110932
2.680000,2.680000,0.590000,0.019306
2.682000,2.682000,0.507700,-0.030539
2.684000,2.684000,0.456600,-0.108599
2.686000,2.686000,0.502600,0.148005
2.688000,2.688000,0.516200,0.045989
2.690000,2.690000,0.508600,-0.042696
2.692000,2.692000,0.454900,0.007564
2.694000,2.694000,0.488300,0.070731
2.696000,2.696000,0.472200,0.010370
2.698000,2.698000,0.502200,-0.087863
2.700000,2.700000,0.481800,0.051023
2.702000,2.702000,0.449900,-0.087193
2.704000,2.704000,0.533900,-0.031032
2.706000,2.706000,0.483100,0.079940
2.708000,2.708000,0.492400,-0.163478
2.710000,2.710000,0.519100,0.005714
2.712000,2.712000,0.459200,0.118020
2.714000,2.714000,0.541500,-0.077266
2.716000,2.716000,0.516300,-0.032615
2.718000,2.718000,0.434500,0.072982
2.720000,2.720000,0.533000,0.107354
2.722000,2.722000,0.543800,-0.041135
2.724000,2.724000,0.458800,-0.054437
2.726000,2.726000,0.477100,0.224612
2.728000,2.728000,0.557700,0.037264
2.730000,2.730000,0.536700,-0.181161
2.732000,2.732000,0.432300,0.175435
2.734000,2.734000,0.517900,0.147495
2.736000,2.736000,0.609800,-0.220937
2.738000,2.738000,0.435000,-0.000845
2.740000,2.740000,0.438200,0.225344
2.742000,2.742000,0.623700,-0.105616
2.744000,2.744000,0.481100,-0.170096
2.746000,2.746000,0.386700,0.221310
2.748000,2.748000,0.605400,0.128208
2.750000,2.750000,0.550900,-0.252530
2.752000,2.752000,0.386300,0.031135
2.754000,2.754000,0.582600,0.261740
2.756000,2.756000,0.597000,-0.222794
2.758000,2.758000,0.354000,-0.212592
2.760000,2.760000,0.509700,0.258848
2.762000,2.762000,0.643100,-0.043113
2.764000,2.764000,0.355900,-0.222334
2.766000,2.766000,0.420000,0.243261
2.768000,2.768000,0.694300,0.006940
2.770000,2.770000,0.443400,-0.267200
2.772000,2.772000,0.348400,0.283620
2.774000,2.774000,0.654700,0.101283
2.776000,2.776000,0.510100,-0.365971
2.778000,2.778000,0.364500,0.221466
2.780000,2.780000,0.657400,0.169361
2.782000,2.782000,0.520200,-0.418508
2.784000,2.784000,0.297200,0.186138
2.786000,2.786000,0.611300,0.231492
2.788000,2.788000,0.575700,-0.450100
2.790000,2.790000,0.358600,0.213911
2.792000,2.792000,0.606100,0.355894
2.794000,2.794000,0.513800,-0.488054
2.796000,2.796000,0.338700,0.070662
2.798000,2.798000,0.660500,0.277147
2.800000,2.800000,0.522500,-0.408701
2.802000,2.802000,0.315800,0.236961
2.804000,2.804000,0.668000,0.250419
2.806000,2.806000,0.511500,-0.476733
2.808000,2.808000,0.316900,0.261242
2.810000,2.810000,0.650500,0.123549
2.812000,2.812000,0.483900,-0.489812
2.814000,2.814000,0.418400,0.382403
2.816000,2.816000,0.685100,0.089129
2.818000,2.818000,0.371800,-0.331012
2.820000,2.820000,0.409600,0.413020
2.822000,2.822000,0.667900,-0.222700
2.824000,2.824000,0.374100,-0.247712
2.826000,2.826000,0.531900,0.442789
2.828000,2.828000,0.603800,-0.346147
2.830000,2.830000,0.332900,0.018199
2.832000,2.832000,0.634400,0.311544
2.834000,2.834000,0.533400,-0.426667
2.836000,2.836000,0.353500,0.363636
2.838000,2.838000,0.640500,0.127735
2.840000,2.840000,0.387900,-0.397802
2.842000,2.842000,0.442700,0.351742
2.844000,2.844000,0.640900,-0.291779
2.846000,2.846000,0.375300,-0.105409
2.848000,2.848000,0.590700,0.331087
2.850000,2.850000,0.522900,-0.374877
2.852000,2.852000,0.390100,0.250800
2.854000,2.854000,0.639600,-0.033917
2.856000,2.856000,0.420200,-0.279655
2.858000,2.858000,0.533200,0.378429
2.860000,2.860000,0.597900,-0.261019
2.862000,2.862000,0.385100,0.171973
2.864000,2.864000,0.603900,0.228787
2.866000,2.866000,0.437500,-0.270578
2.868000,2.868000,0.451300,0.366075
2.870000,2.870000,0.582900,-0.230804
2.872000,2.872000,0.382500,0.015239
2.874000,2.874000,0.598400,0.175522
2.876000,2.876000,0.465300,-0.268362
2.878000,2.878000,0.487300,0.361360
2.880000,2.880000,0.562600,-0.157466
2.882000,2.882000,0.407800,0.152511
2.884000,2.884000,0.562200,0.134668
2.886000,2.886000,0.438000,-0.135503
2.888000,2.888000,0.490500,0.263835
2.890000,2.890000,0.519800,-0.203169
2.892000,2.892000,0.437500,0.148445
2.894000,2.894000,0.567000,-0.064013
2.896000,2.896000,0.448500,-0.045941
2.898000,2.898000,0.555200,0.086187
2.900000,2.900000,0.499100,-0.148675
2.902000,2.902000,0.516800,0.119134
2.904000,2.904000,0.539700,-0.131447
2.906000,2.906000,0.490300,0.058222
2.908000,2.908000,0.541700,-0.060819
2.910000,2.910000,0.488700,-0.008671
2.912000,2.912000,0.514400,0.014652
2.914000,2.914000,0.499400,-0.028796
2.916000,2.916000,0.493000,0.078067
2.918000,2.918000,0.506200,0.005521
2.920000,2.920000,0.498300,0.085447
2.922000,2.922000,0.510700,0.056497
2.924000,2.924000,0.511100,0.031883
2.926000,2.926000,0.512900,0.029022
2.928000,2.928000,0.515300,0.014888
2.930000,2.930000,0.493900,-0.042520
2.932000,2.932000,0.519300,0.042932
2.934000,2.934000,0.483200,-0.018285
2.936000,2.936000,0.516900,0.083423
2.938000,2.938000,0.505100,-0.055585
2.940000,2.940000,0.516600,0.098124
2.942000,2.942000,0.512300,-0.153124
2.944000,2.944000,0.493500,0.062672
2.946000,2.946000,0.512500,-0.184356
2.948000,2.948000,0.480200,0.144358
2.950000,2.950000,0.514800,-0.133619
2.952000,2.952000,0.477000,0.079544
2.954000,2.954000,0.526700,-0.137067
2.956000,2.956000,0.458900,0.101461
2.958000,2.958000,0.524300,-0.056715
2.960000,2.960000,0.464800,0.155558
2.962000,2.962000,0.539500,-0.057570
2.964000,2.964000,0.472300,0.042263
2.966000,2.966000,0.541000,-0.076633
2.968000,2.968000,0.464000,0.091275
2.970000,2.970000,0.536100,-0.089452
2.972000,2.972000,0.464100,0.025554
2.974000,2.974000,0.527700,-0.109332
2.976000,2.976000,0.460400,0.141719
2.978000,2.978000,0.534300,-0.086545
2.980000,2.980000,0.478200,0.130303
2.982000,2.982000,0.530200,-0.173759
2.984000,2.984000,0.475700,0.206739
2.986000,2.986000,0.519400,-0.223472
2.988000,2.988000,0.479500,0.215601
2.990000,2.990000,0.508600,-0.231446
2.992000,2.992000,0.495300,0.331427
2.994000,2.994000,0.505500,-0.305997
2.996000,2.996000,0.498900,0.248940
2.998000,2.998000,0.491100,-0.275180
3.000000,3.000000,0.508600,0.227476
