th13,dm31,real,walker
0.0225941,2.4767,0.0266418,154
0.0210163,2.50185,-0.079927,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.0210603,2.49882,-0.0833446,154
0.020752,2.494,-0.0955887,154
0.020752,2.494,-0.0955887,154
0.020752,2.494,-0.0955887,154
0.0213673,2.48009,-0.0577058,154
0.0213673,2.48009,-0.0577058,154
0.0208406,2.49662,-0.104823,154
0.0212516,2.49502,-0.0717009,154
0.0211003,2.51645,-0.0956502,154
0.0217817,2.49522,-0.0308086,154
0.0218528,2.49036,-0.00781632,154
0.0218528,2.49036,-0.00781632,154
0.021296,2.44285,0.039848,154
0.021296,2.44285,0.039848,154
0.021296,2.44285,0.039848,154
0.021296,2.44285,0.039848,154
0.021296,2.44285,0.039848,154
0.0215861,2.46919,-0.11497,154
0.0209282,2.45269,-0.229844,154
0.0213746,2.50667,-0.386183,154
0.0213746,2.50667,-0.386183,154
0.0218242,2.49479,-0.304608,154
0.0219459,2.49197,-0.286363,154
0.0225268,2.50555,-0.18729,154
0.0221407,2.51195,-0.259061,154
0.0221407,2.51195,-0.259061,154
0.0221407,2.51195,-0.259061,154
0.023473,2.5125,-0.143261,154
0.0227145,2.50272,-0.376174,154
0.0227145,2.50272,-0.376174,154
0.0231553,2.49249,-0.374575,154
0.0231553,2.49249,-0.374575,154
0.0232712,2.47334,-0.223102,154
0.0232712,2.47334,-0.223102,154
0.0232712,2.47334,-0.223102,154
0.0232712,2.47334,-0.223102,154
0.0232712,2.47334,-0.223102,154
0.0230186,2.47245,-0.119791,154
0.0225832,2.473,-0.142886,154
0.0224824,2.46954,-0.138782,154
0.0223963,2.47525,-0.0862101,154
0.0223963,2.47525,-0.0862101,154
0.0223342,2.48165,-0.0607658,154
0.0223342,2.48165,-0.0607658,154
0.0230346,2.49313,0.0103652,154
0.0230346,2.49313,0.0103652,154
0.0229458,2.50399,-0.0174531,154
0.0228931,2.4936,-0.0143759,154
0.0228931,2.4936,-0.0143759,154
0.0229941,2.48912,-0.0387777,154
0.0223773,2.47313,-0.0873945,154
0.0222295,2.46494,-0.181206,154
0.0222295,2.46494,-0.181206,154
0.0222295,2.46494,-0.181206,154
0.022653,2.46857,-0.126846,154
0.024111,2.44385,0.0752334,154
0.0242772,2.46241,0.110794,154
0.0248701,2.46099,0.245134,154
0.0234936,2.41952,0.171586,154
0.0234961,2.42705,0.156688,154
0.0240943,2.40147,0.24295,154
0.0249275,2.34056,0.287256,154
0.0250174,2.33572,0.29756,154
0.0247957,2.33643,0.281759,154
0.0243227,2.33612,0.261616,154
0.0270087,2.34646,0.378188,154
0.0270087,2.34646,0.378188,154
0.0266183,2.35664,0.345062,154
0.0266183,2.35664,0.345062,154
0.0284213,2.36222,0.424275,154
0.0288525,2.36619,0.455592,154
0.0263942,2.40013,0.282283,154
0.0252872,2.40205,0.226707,154
0.0252872,2.40205,0.226707,154
0.0254676,2.39429,0.259865,154
0.0255209,2.39407,0.261866,154
0.0254976,2.39333,0.257517,154
0.0251603,2.40726,0.233057,154
0.0251603,2.40726,0.233057,154
0.0253081,2.40791,0.2132,154
0.0251313,2.41736,0.207033,154
0.024313,2.43892,0.0553076,154
0.0244771,2.42895,0.0564721,154
0.0240367,2.45831,0.0247858,154
0.0237509,2.46405,-0.00365395,154
0.0237509,2.46405,-0.00365395,154
0.0237509,2.46405,-0.00365395,154
0.0237509,2.46405,-0.00365395,154
0.0237509,2.46405,-0.00365395,154
0.0237509,2.46405,-0.00365395,154
0.0238108,2.46464,0.00640189,154
0.0245884,2.42699,0.117186,154
0.0245884,2.42699,0.117186,154
0.0252629,2.41626,0.138341,154
0.0252629,2.41626,0.138341,154
0.0252629,2.41626,0.138341,154
0.0252629,2.41626,0.138341,154
0.0256946,2.40168,0.22125,154
0.0227119,2.45264,-0.00896482,154
0.0220869,2.44486,-0.0747299,154
0.0220869,2.44486,-0.0747299,154
0.0220869,2.44486,-0.0747299,154
0.0212377,2.45249,-0.192056,154
0.0212377,2.45249,-0.192056,154
0.0212377,2.45249,-0.192056,154
0.022616,2.44676,-0.058334,154
0.0225517,2.4557,-0.0556786,154
0.0211361,2.48916,-0.210946,154
0.0215416,2.45944,-0.096725,154
0.0215416,2.45944,-0.096725,154
0.0200125,2.47133,-0.280691,154
0.0235719,2.48337,0.055957,154
0.0235719,2.48337,0.055957,154
0.0234835,2.47699,0.0624051,154
0.0234835,2.47699,0.0624051,154
0.0239301,2.48033,0.110145,154
0.0227144,2.49806,0.0244412,154
0.0227144,2.49806,0.0244412,154
0.0227144,2.49806,0.0244412,154
0.0232432,2.49032,-0.645085,155
0.0198629,2.44916,-0.3079,155
0.0209048,2.42202,-0.213185,155
0.0209048,2.42202,-0.213185,155
0.0209048,2.42202,-0.213185,155
0.0210643,2.44135,-0.286748,155
0.0225783,2.41792,-0.0499146,155
0.0223625,2.44315,-0.0695345,155
0.0223625,2.44315,-0.0695345,155
0.0222622,2.47518,-0.0886696,155
0.0221794,2.48789,-0.194359,155
0.0216414,2.50617,-0.273961,155
0.0216414,2.50617,-0.273961,155
0.0222661,2.50587,-0.210358,155
0.0221661,2.53886,-0.292385,155
0.0221661,2.53886,-0.292385,155
0.0222058,2.50794,-0.127092,155
0.0221755,2.5051,-0.113344,155
0.0221755,2.5051,-0.113344,155
0.0226351,2.49861,-0.0753299,155
0.0226351,2.49861,-0.0753299,155
0.023038,2.50473,0.0634074,155
0.023038,2.50473,0.0634074,155
0.023038,2.50473,0.0634074,155
0.0229247,2.49427,0.0720342,155
0.0229247,2.49427,0.0720342,155
0.0231164,2.49455,0.0875055,155
0.0232352,2.49324,0.0963329,155
0.0232352,2.49324,0.0963329,155
0.0232352,2.49324,0.0963329,155
0.0232352,2.49324,0.0963329,155
0.0240008,2.48611,0.192481,155
0.0240305,2.46888,0.201451,155
0.0247615,2.43431,0.266337,155
0.0247615,2.43431,0.266337,155
0.0247615,2.43431,0.266337,155
0.0247615,2.43431,0.266337,155
0.0247615,2.43431,0.266337,155
0.0233738,2.40928,0.161195,155
0.0233738,2.40928,0.161195,155
0.0237625,2.40105,0.215158,155
0.0224763,2.38232,0.118755,155
0.0224763,2.38232,0.118755,155
0.0224763,2.38232,0.118755,155
0.0224763,2.38232,0.118755,155
0.0224763,2.38232,0.118755,155
0.0224763,2.38232,0.118755,155
0.0224124,2.37821,0.146605,155
0.0224069,2.36875,0.183053,155
0.0224069,2.36875,0.183053,155
0.023123,2.37373,0.233695,155
0.023123,2.37373,0.233695,155
0.023123,2.37373,0.233695,155
0.0230143,2.36405,0.249069,155
0.0228896,2.36283,0.24363,155
0.0228896,2.36283,0.24363,155
0.0228895,2.36939,0.24315,155
0.0228895,2.36939,0.24315,155
0.0228895,2.36939,0.24315,155
0.0223918,2.36172,0.220729,155
0.0223918,2.36172,0.220729,155
0.0217138,2.35621,0.191587,155
0.0228387,2.39033,-0.0210934,155
0.022671,2.41735,-0.0588725,155
0.022671,2.41735,-0.0588725,155
0.022671,2.41735,-0.0588725,155
0.0219564,2.44469,-0.100544,155
0.0219564,2.44469,-0.100544,155
0.0219564,2.44469,-0.100544,155
0.0223369,2.48363,-0.0729523,155
0.0217184,2.51143,-0.201832,155
0.0217184,2.51143,-0.201832,155
0.0225624,2.50517,-0.170025,155
0.0228001,2.50054,-0.0204719,155
0.0221995,2.49995,-0.0421761,155
0.0221944,2.49016,0.0206176,155
0.0219289,2.49727,-0.0224206,155
0.0219289,2.49727,-0.0224206,155
0.0217735,2.49771,-0.0375958,155
0.0217581,2.49765,-0.039339,155
0.0217581,2.49765,-0.039339,155
0.0217581,2.49765,-0.039339,155
0.0217581,2.49765,-0.039339,155
0.0222102,2.49552,0.00211271,155
0.0222102,2.49552,0.00211271,155
0.0222102,2.49552,0.00211271,155
0.0222102,2.49552,0.00211271,155
0.0222102,2.49552,0.00211271,155
0.0222102,2.49552,0.00211271,155
0.0215897,2.50387,-0.0735742,155
0.0215897,2.50387,-0.0735742,155
0.0218705,2.49486,-0.145805,155
0.0218935,2.49366,-0.142812,155
0.0216499,2.49521,-0.172342,155
0.0216499,2.49521,-0.172342,155
0.0216499,2.49521,-0.172342,155
0.0216499,2.49521,-0.172342,155
0.021199,2.49267,-0.274829,155
0.021199,2.49267,-0.274829,155
0.021199,2.49267,-0.274829,155
0.021173,2.49317,-0.280628,155
0.0211838,2.4929,-0.277711,155
0.0211597,2.4916,-0.273342,155
0.0211597,2.4916,-0.273342,155
0.0220151,2.52211,-0.441986,155
0.0220548,2.51112,-0.334167,155
0.0220548,2.51112,-0.334167,155
0.0220707,2.48731,-0.207603,155
0.0221101,2.48687,-0.215718,155
0.0221101,2.48687,-0.215718,155
0.0221101,2.48687,-0.215718,155
0.0220653,2.48898,-0.210911,155
0.0219747,2.50484,-0.339846,155
0.0219747,2.50484,-0.339846,155
0.0222099,2.50172,-0.319543,155
0.0223801,2.49487,-0.272526,155
0.0223801,2.49487,-0.272526,155
0.0201722,2.52308,-0.455612,155
0.0201722,2.52308,-0.455612,155
0.0207711,2.50524,-0.366435,155
0.020538,2.51053,-0.403675,155
0.020538,2.51053,-0.403675,155
0.020433,2.51267,-0.412746,155
0.0204611,2.51274,-0.410193,155
0.0210346,2.50155,-0.318089,155
0.0210346,2.50155,-0.318089,155
0.0222137,2.45766,-0.109912,155
0.022431,2.50554,-0.14963,155
0.0215467,2.49833,-0.161186,155
0.0215467,2.49833,-0.161186,155
0.0209945,2.49212,-0.241812,155
0.0209945,2.49212,-0.241812,155
0.0206859,2.52618,-0.194269,155
0.020816,2.52197,-0.170378,155
0.0222475,2.49877,-0.0268533,155
0.0223525,2.4974,-0.0199136,155
0.0221834,2.49028,-0.0429076,155
0.0221834,2.49028,-0.0429076,155
0.0221523,2.49951,-0.0275326,155
0.0219442,2.53362,-0.0432635,155
0.0219442,2.53362,-0.0432635,155
0.0215791,2.53963,-0.0723715,155
0.0216067,2.5418,-0.0527562,155
0.0216321,2.53999,-0.0602486,155
0.0216321,2.53999,-0.0602486,155
0.0222589,2.54604,0.00523461,155
0.0222789,2.55195,-0.194335,155
0.0221148,2.55475,-0.244079,155
0.0214749,2.57427,-0.317464,155
0.0214749,2.57427,-0.317464,155
0.0218498,2.54358,-0.206017,155
0.0218498,2.54358,-0.206017,155
0.0218498,2.54358,-0.206017,155
0.0221436,2.53483,-0.175669,155
0.0221436,2.53483,-0.175669,155
0.0221436,2.53483,-0.175669,155
0.0219956,2.55253,-0.211064,155
0.0219133,2.54534,-0.18117,155
0.0218766,2.58998,-0.253044,155
0.0223224,2.54479,-0.083383,155
0.0223224,2.54479,-0.083383,155
0.0226893,2.54814,-0.0721724,155
0.0226893,2.54814,-0.0721724,155
0.0226893,2.54814,-0.0721724,155
0.0226893,2.54814,-0.0721724,155
0.0226893,2.54814,-0.0721724,155
0.0226314,2.56198,-0.0961149,155
0.0230949,2.55089,0.110618,155
0.0230949,2.55089,0.110618,155
0.0226296,2.55625,0.0643918,155
0.0252143,2.49773,0.249992,155
0.0252143,2.49773,0.249992,155
0.0262401,2.48565,0.400313,155
0.0251975,2.44804,0.329666,155
0.0251975,2.44804,0.329666,155
0.0251975,2.44804,0.329666,155
0.0251975,2.44804,0.329666,155
0.0251975,2.44804,0.329666,155
0.0251975,2.44804,0.329666,155
0.0241728,2.4486,0.178035,155
0.0212656,2.46872,0.0338275,155
0.0212656,2.46872,0.0338275,155
0.0213356,2.46911,0.0443279,155
0.024515,2.41175,0.217158,155
0.0239565,2.39448,0.169147,155
0.0239565,2.39448,0.169147,155
0.0241194,2.39513,0.180714,155
0.024292,2.39088,0.191201,155
0.0243051,2.39057,0.192086,155
0.0243051,2.39057,0.192086,155
0.0243051,2.39057,0.192086,155
0.0243051,2.39057,0.192086,155
0.0243051,2.39057,0.192086,155
0.0246953,2.39724,0.220259,155
0.0246953,2.39724,0.220259,155
0.0246953,2.39724,0.220259,155
0.024621,2.39957,0.211165,155
0.0250208,2.43486,0.279909,155
0.0216162,2.38185,0.120236,155
0.0251785,2.39471,0.329218,155
0.0251785,2.39471,0.329218,155
0.025208,2.34493,0.349756,156
0.025208,2.34493,0.349756,156
0.0245282,2.34238,0.338401,156
0.0245282,2.34238,0.338401,156
0.0235306,2.40164,0.147832,156
0.023634,2.40243,0.173257,156
0.0242731,2.41872,0.226933,156
0.0242731,2.41872,0.226933,156
0.0257591,2.3757,0.365298,156
0.0257591,2.3757,0.365298,156
0.0257591,2.3757,0.365298,156
0.0255123,2.38815,0.340508,156
0.0248441,2.42494,0.28455,156
0.0248441,2.42494,0.28455,156
0.0248441,2.42494,0.28455,156
0.0232739,2.427,0.206543,156
0.0232739,2.427,0.206543,156
0.0232739,2.427,0.206543,156
0.0232739,2.427,0.206543,156
0.0219786,2.40682,0.200016,156
0.0222116,2.41253,0.176692,156
0.0222245,2.41295,0.176857,156
0.0222245,2.41295,0.176857,156
0.0227195,2.47532,0.087661,156
0.0227195,2.47532,0.087661,156
0.0227195,2.47532,0.087661,156
0.0227195,2.47532,0.087661,156
0.0227195,2.47532,0.087661,156
0.0230889,2.49918,0.175222,156
0.0231259,2.4976,0.175395,156
0.0230487,2.54269,0.179275,156
0.0231891,2.51759,0.178786,156
0.0233135,2.51704,0.154899,156
0.0233135,2.51704,0.154899,156
0.0233135,2.51704,0.154899,156
0.0230095,2.55508,0.133631,156
0.0230095,2.55508,0.133631,156
0.0230095,2.55508,0.133631,156
0.0229847,2.57547,0.135814,156
0.0229847,2.57547,0.135814,156
0.0233181,2.59712,0.142338,156
0.0233181,2.59712,0.142338,156
0.0233432,2.59809,0.143884,156
0.0233432,2.59809,0.143884,156
0.0234116,2.55737,0.145598,156
0.0237686,2.57742,0.190258,156
0.0237686,2.57742,0.190258,156
0.0237686,2.57742,0.190258,156
0.0236058,2.55765,0.170209,156
0.0235022,2.55319,0.151024,156
0.0235022,2.55319,0.151024,156
0.0229098,2.56379,0.0975607,156
0.0229262,2.5629,0.0994592,156
0.0229262,2.5629,0.0994592,156
0.0226412,2.57003,0.0713114,156
0.0227785,2.61205,0.0970169,156
0.0221842,2.57312,0.0290079,156
0.0230823,2.50676,0.143345,156
0.0232872,2.46063,0.181039,156
0.022724,2.47533,0.145511,156
0.022724,2.47533,0.145511,156
0.022724,2.47533,0.145511,156
0.022724,2.47533,0.145511,156
0.0226574,2.46332,0.162735,156
0.0224135,2.45181,0.163882,156
0.0224135,2.45181,0.163882,156
0.0221964,2.4535,0.0841,156
0.0220612,2.46606,0.170497,156
0.0225569,2.48846,0.177965,156
0.0225569,2.48846,0.177965,156
0.0225569,2.48846,0.177965,156
0.0225569,2.48846,0.177965,156
0.0230288,2.49136,0.203215,156
0.0230288,2.49136,0.203215,156
0.0255493,2.46508,0.300027,156
0.0259007,2.46807,0.33582,156
0.0249451,2.48525,0.279689,156
0.0253037,2.49543,0.341335,156
0.0261589,2.48698,0.42942,156
0.0261589,2.48698,0.42942,156
0.0264591,2.48122,0.491953,156
0.0264591,2.48122,0.491953,156
0.0264591,2.48122,0.491953,156
0.026403,2.48187,0.493627,156
0.026403,2.48187,0.493627,156
0.026403,2.48187,0.493627,156
0.0244248,2.49506,0.15655,156
0.0244248,2.49506,0.15655,156
0.0245317,2.49251,0.160471,156
0.024018,2.49732,0.11254,156
0.0232563,2.47974,0.0686998,156
0.0232008,2.45619,0.0898842,156
0.0232008,2.45619,0.0898842,156
0.0230303,2.46446,0.0898603,156
0.0229356,2.51116,0.0452174,156
0.0230253,2.50896,0.0415612,156
0.0228436,2.51508,0.0487922,156
0.0228436,2.51508,0.0487922,156
0.0228292,2.5151,0.0444003,156
0.022843,2.51594,0.0475571,156
0.0219976,2.48806,-0.121899,156
0.0219976,2.48806,-0.121899,156
0.0208402,2.50992,-0.223551,156
0.0203726,2.50121,-0.265038,156
0.0200098,2.51823,-0.262089,156
0.0200098,2.51823,-0.262089,156
0.0200098,2.51823,-0.262089,156
0.0199485,2.53205,-0.283943,156
0.0199485,2.53205,-0.283943,156
0.0199485,2.53205,-0.283943,156
0.0206012,2.52805,-0.232466,156
0.0206012,2.52805,-0.232466,156
0.0203908,2.53406,-0.162046,156
0.0203908,2.53406,-0.162046,156
0.0225436,2.51868,0.018753,156
0.0225436,2.51868,0.018753,156
0.0225436,2.51868,0.018753,156
0.0221181,2.54205,-0.0365147,156
0.0211206,2.57799,-0.250926,156
0.0211206,2.57799,-0.250926,156
0.0211206,2.57799,-0.250926,156
0.0211206,2.57799,-0.250926,156
0.0211206,2.57799,-0.250926,156
0.0211287,2.5712,-0.248587,156
0.0211287,2.5712,-0.248587,156
0.0211287,2.5712,-0.248587,156
0.0211287,2.5712,-0.248587,156
0.0214793,2.55684,-0.200955,156
0.0213512,2.5262,-0.209117,156
0.0215893,2.48788,-0.196835,156
0.0215893,2.48788,-0.196835,156
0.0212219,2.48819,-0.260093,156
0.0212185,2.48819,-0.262379,156
0.0212185,2.48819,-0.262379,156
0.0214141,2.48602,-0.225019,156
0.0214734,2.48064,-0.196598,156
0.0213435,2.45823,-0.316476,156
0.0208609,2.44896,-0.20304,156
0.0208609,2.44896,-0.20304,156
0.0205932,2.43734,-0.282285,156
0.0205932,2.43734,-0.282285,156
0.0204846,2.4264,-0.289901,156
0.0204846,2.4264,-0.289901,156
0.021486,2.44284,-0.414149,156
0.021486,2.44284,-0.414149,156
0.0210109,2.48777,-0.389155,156
0.0210109,2.48777,-0.389155,156
0.0210109,2.48777,-0.389155,156
0.0210109,2.48777,-0.389155,156
0.0210109,2.48777,-0.389155,156
0.0216743,2.47935,-0.268869,156
0.0218675,2.48617,-0.221868,156
0.0220693,2.49004,-0.172474,156
0.0220693,2.49004,-0.172474,156
0.0220693,2.49004,-0.172474,156
0.0220693,2.49004,-0.172474,156
0.021606,2.48697,-0.232613,156
0.0215389,2.50491,-0.226553,156
0.0213945,2.5061,-0.256157,156
0.0213945,2.5061,-0.256157,156
0.0213874,2.51522,-0.317715,156
0.0213874,2.51522,-0.317715,156
0.0213874,2.51522,-0.317715,156
0.0213874,2.51522,-0.317715,156
0.0213874,2.51522,-0.317715,156
0.0213383,2.50741,-0.306189,156
0.0217865,2.51277,-0.222031,156
0.0218,2.51478,-0.166039,156
0.0217468,2.51098,-0.160114,156
0.0217468,2.51098,-0.160114,156
0.0217468,2.51098,-0.160114,156
0.0217219,2.54017,-0.133722,156
0.0219326,2.53941,-0.110404,156
0.0219326,2.53941,-0.110404,156
0.022104,2.57361,-0.163758,156
0.0224554,2.52167,-0.0925826,156
0.0223329,2.52997,-0.0859438,156
0.0223336,2.53177,-0.102934,156
0.022434,2.52084,-0.0647033,156
0.022434,2.52084,-0.0647033,156
0.022434,2.52084,-0.0647033,156
0.0223907,2.52267,-0.0732115,156
0.0223907,2.52267,-0.0732115,156
0.0223907,2.52267,-0.0732115,156
0.0223907,2.52267,-0.0732115,156
0.0221356,2.51802,-0.014034,156
0.0219879,2.51855,-0.0229099,156
0.0217228,2.52894,-0.0553983,156
0.0216532,2.52575,-0.0565593,156
0.0216532,2.52575,-0.0565593,156
0.0218405,2.51008,0.0485984,156
0.02319,2.49887,0.116525,156
0.02319,2.49887,0.116525,156
0.0245288,2.53216,0.275607,156
0.0247426,2.5733,0.307093,156
0.0234348,2.54212,0.0774228,156
0.0234348,2.54212,0.0774228,156
0.0227764,2.57384,0.0218536,156
0.0227781,2.56607,0.0228816,156
0.0232776,2.53399,0.096028,156
0.0232776,2.53399,0.096028,156
0.0208545,2.53352,-0.182169,157
0.0219222,2.51627,-0.0632851,157
0.0217419,2.52282,-0.0835653,157
0.0217758,2.51767,-0.0763864,157
0.0217758,2.51767,-0.0763864,157
0.0217758,2.51767,-0.0763864,157
0.0215996,2.53233,-0.0959614,157
0.0215733,2.5335,-0.101711,157
0.021586,2.50929,-0.0964854,157
0.021586,2.50929,-0.0964854,157
0.0218058,2.50706,-0.0699354,157
0.0216877,2.50726,-0.0848654,157
0.0216877,2.50726,-0.0848654,157
0.0216877,2.50726,-0.0848654,157
0.0214354,2.49998,-0.0946661,157
0.0214354,2.49998,-0.0946661,157
0.0214354,2.49998,-0.0946661,157
0.0209316,2.49649,-0.0819514,157
0.0209525,2.49567,-0.0824664,157
0.0220928,2.4947,0.0444369,157
0.0227332,2.47705,0.1298,157
0.0215516,2.45349,0.0595948,157
0.0212567,2.45464,0.00641207,157
0.0214746,2.45345,0.0343815,157
0.0228239,2.44696,0.131803,157
0.0235075,2.43097,0.216836,157
0.0239417,2.42168,0.238622,157
0.0239417,2.42168,0.238622,157
0.0262943,2.37733,0.352386,157
0.0262943,2.37733,0.352386,157
0.0278519,2.35726,0.484305,157
0.0278519,2.35726,0.484305,157
0.0278519,2.35726,0.484305,157
0.0278268,2.37473,0.487924,157
0.0278268,2.37473,0.487924,157
0.0278268,2.37473,0.487924,157
0.0278131,2.37586,0.488145,157
0.0278131,2.37586,0.488145,157
0.0278131,2.37586,0.488145,157
0.0278131,2.37586,0.488145,157
0.0278131,2.37586,0.488145,157
0.0278132,2.37588,0.488143,157
0.0278132,2.37588,0.488143,157
0.0285894,2.35448,0.555752,157
0.0285894,2.35448,0.555752,157
0.0285894,2.35448,0.555752,157
0.0285894,2.35448,0.555752,157
0.0285894,2.35448,0.555752,157
0.0281886,2.36079,0.526767,157
0.0281886,2.36079,0.526767,157
0.0275854,2.38687,0.478339,157
0.0279492,2.31989,0.520003,157
0.0279492,2.31989,0.520003,157
0.0275949,2.33103,0.489799,157
0.0275949,2.33103,0.489799,157
0.0266987,2.39384,0.43515,157
0.0256964,2.42478,0.308056,157
0.0275037,2.38849,0.472213,157
0.0275037,2.38849,0.472213,157
0.0274623,2.39081,0.467515,157
0.0274623,2.39081,0.467515,157
0.0274623,2.39081,0.467515,157
0.0276299,2.38488,0.485826,157
0.0276299,2.38488,0.485826,157
0.0276299,2.38488,0.485826,157
0.0272203,2.48895,0.424889,157
0.0272203,2.48895,0.424889,157
0.0272203,2.48895,0.424889,157
0.0267442,2.47009,0.400782,157
0.0267442,2.47009,0.400782,157
0.0266092,2.47011,0.38837,157
0.0266092,2.47011,0.38837,157
0.0263374,2.47017,0.354278,157
0.0285579,2.5106,0.502979,157
0.0284698,2.50821,0.499002,157
0.0284698,2.50821,0.499002,157
0.0284698,2.50821,0.499002,157
0.0278784,2.47679,0.445124,157
0.0267788,2.46733,0.37265,157
0.0310183,2.36487,0.566036,157
0.0301119,2.39475,0.557479,157
0.0324153,2.35077,0.678094,157
0.0324153,2.35077,0.678094,157
0.031753,2.36596,0.652317,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0323289,2.35718,0.685617,157
0.0327923,2.36968,0.7014,157
0.0331485,2.36599,0.721182,157
0.0325285,2.35719,0.707905,157
0.0325285,2.35719,0.707905,157
0.0287892,2.39518,0.486768,157
0.0287892,2.39518,0.486768,157
0.0288842,2.38569,0.473824,157
0.0233539,2.32983,0.213923,157
0.0233552,2.3296,0.214306,157
0.0233552,2.3296,0.214306,157
0.0233552,2.3296,0.214306,157
0.0234238,2.34334,0.199777,157
0.0234238,2.34334,0.199777,157
0.0234716,2.34496,0.202645,157
0.0267978,2.3561,0.389507,157
0.0268964,2.35885,0.383331,157
0.0268184,2.3661,0.373724,157
0.0268184,2.3661,0.373724,157
0.0268184,2.3661,0.373724,157
0.0268672,2.37744,0.372487,157
0.0314596,2.28477,0.598572,157
0.0314596,2.28477,0.598572,157
0.0314596,2.28477,0.598572,157
0.0307913,2.33869,0.58422,157
0.0307913,2.33869,0.58422,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0318232,2.31615,0.62817,157
0.0312422,2.32506,0.595344,157
0.031409,2.32098,0.605132,157
0.0291532,2.39769,0.479772,157
0.0339131,2.35214,0.779232,157
0.0328561,2.36546,0.718621,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0306945,2.39541,0.583876,157
0.0307648,2.39494,0.585412,157
0.0307648,2.39494,0.585412,157
0.0307648,2.39494,0.585412,157
0.0301196,2.40198,0.545295,157
0.0292756,2.41403,0.482935,157
0.0293691,2.43169,0.468302,157
0.0305073,2.43868,0.551948,157
0.0305073,2.43868,0.551948,157
0.0305073,2.43868,0.551948,157
0.0323851,2.4351,0.700445,157
0.0323851,2.4351,0.700445,157
0.0323851,2.4351,0.700445,157
0.0323851,2.4351,0.700445,157
0.0323851,2.4351,0.700445,157
0.0316757,2.4381,0.645456,157
0.0302853,2.44987,0.58411,157
0.0298385,2.45148,0.553169,157
0.0298385,2.45148,0.553169,157
0.0298385,2.45148,0.553169,157
0.0298385,2.45148,0.553169,157
0.0304663,2.4422,0.582616,157
0.0304663,2.4422,0.582616,157
0.0300098,2.43766,0.550343,157
0.0300098,2.43766,0.550343,157
0.0300098,2.43766,0.550343,157
0.0300098,2.43766,0.550343,157
0.0297533,2.43946,0.539825,157
0.0285887,2.4526,0.473672,157
0.0300735,2.43772,0.515946,157
0.0281135,2.47586,0.447994,157
0.0281135,2.47586,0.447994,157
0.026576,2.48634,0.357464,157
0.026576,2.48634,0.357464,157
0.0269708,2.48623,0.370666,157
0.0269708,2.48623,0.370666,157
0.0269708,2.48623,0.370666,157
0.0268065,2.48669,0.356281,157
0.0278042,2.4774,0.518304,157
0.0278042,2.4774,0.518304,157
0.0278042,2.4774,0.518304,157
0.0278042,2.4774,0.518304,157
0.0278042,2.4774,0.518304,157
0.0278042,2.4774,0.518304,157
0.0268686,2.48453,0.419483,157
0.0268686,2.48453,0.419483,157
0.0272764,2.49465,0.459513,157
0.0272764,2.49465,0.459513,157
0.0272817,2.50835,0.45839,157
0.0272817,2.50835,0.45839,157
0.0270634,2.51142,0.451335,157
0.0270634,2.51142,0.451335,157
0.0256783,2.46298,0.365931,157
0.0234416,2.49718,0.235819,157
0.02403,2.48847,0.303039,157
0.02403,2.48847,0.303039,157
0.0232279,2.48819,0.178341,157
0.0232279,2.48819,0.178341,157
0.0232279,2.48819,0.178341,157
0.0230025,2.49156,0.165035,157
0.0243751,2.46352,0.256741,157
0.0244009,2.46271,0.256537,157
0.0234419,2.50923,0.151782,157
0.0269346,2.30436,0.50141,158
0.0282805,2.37085,0.558004,158
0.0272553,2.4091,0.494521,158
0.0269211,2.42176,0.473882,158
0.0269622,2.42308,0.480036,158
0.0270772,2.43141,0.46646,158
0.0270772,2.43141,0.46646,158
0.0270772,2.43141,0.46646,158
0.0270772,2.43141,0.46646,158
0.0264801,2.43912,0.418447,158
0.0273458,2.43766,0.515379,158
0.0273458,2.43766,0.515379,158
0.0278535,2.43757,0.574371,158
0.0278535,2.43757,0.574371,158
0.0278535,2.43757,0.574371,158
0.0278535,2.43757,0.574371,158
0.0273031,2.43689,0.468904,158
0.0273031,2.43689,0.468904,158
0.0273031,2.43689,0.468904,158
0.0273031,2.43689,0.468904,158
0.0267066,2.43478,0.41476,158
0.024834,2.40064,0.344724,158
