th13,dm31,walker
0.0213278,2.47514,102
0.0217592,2.45567,102
0.0215463,2.46576,102
0.0215463,2.46576,102
0.0215758,2.45775,102
0.0229389,2.45909,102
0.0235412,2.40318,102
0.0235094,2.34752,102
0.0235094,2.34752,102
0.0235094,2.34752,102
0.0235094,2.34752,102
0.0222563,2.49581,103
0.0222563,2.49581,103
0.0221745,2.49985,103
0.0224777,2.49374,103
0.0223459,2.51965,103
0.0219886,2.52297,103
0.0220263,2.52601,103
0.022019,2.53585,103
0.022019,2.53585,103
0.022019,2.53585,103
0.022019,2.53585,103
0.0219895,2.54344,103
0.0223646,2.52507,103
0.0223677,2.52905,103
0.0223677,2.52905,103
0.0221946,2.56189,103
0.0221973,2.60345,103
0.0222616,2.6159,103
0.0222616,2.6159,103
0.0220076,2.57898,103
0.0220736,2.61403,103
0.021908,2.58837,103
0.0217253,2.59379,103
0.0217253,2.59379,103
0.0217253,2.59379,103
0.0217253,2.59379,103
0.0217604,2.59197,103
0.0217807,2.56868,103
0.0217807,2.56868,103
0.0217866,2.56584,103
0.021975,2.54519,103
0.021975,2.54519,103
0.021975,2.54519,103
0.021975,2.54519,103
0.021975,2.54519,103
0.0219793,2.54982,103
0.0221916,2.54739,103
0.0222994,2.51867,103
0.0222696,2.515,103
0.0223048,2.51672,103
0.0224337,2.50828,103
0.0218875,2.46887,103
0.0218875,2.46887,103
0.0215984,2.48847,103
0.0215984,2.48847,103
0.0211296,2.44709,103
0.021941,2.47433,103
0.021941,2.47433,103
0.0216533,2.44454,103
0.0214597,2.42917,103
0.0220453,2.47048,103
0.0222831,2.47329,103
0.0224085,2.47691,103
0.022093,2.48606,103
0.0215971,2.51925,103
0.0220731,2.51626,103
0.0221195,2.51425,103
0.0215922,2.4932,103
0.0215961,2.49323,103
0.0217188,2.49008,103
0.0217184,2.4901,103
0.0220185,2.48039,103
0.021419,2.46799,103
0.021419,2.46799,103
0.0213851,2.46412,103
0.0213769,2.48692,103
0.0213769,2.48692,103
0.0214628,2.48968,103
0.0214813,2.48664,103
0.0216909,2.49532,103
0.0217064,2.48746,103
0.0217843,2.49083,103
0.0215133,2.49191,103
0.0215133,2.49191,103
0.0213923,2.48941,103
0.0218492,2.49533,103
0.0215667,2.48963,103
0.0215667,2.48963,103
0.0218791,2.48681,103
0.0221425,2.45626,103
0.0219977,2.4721,103
0.0222977,2.48008,103
0.0231927,2.48848,103
0.0229373,2.50664,103
0.0228676,2.49989,103
0.0228676,2.49989,103
0.0228676,2.49989,103
0.0228676,2.49989,103
0.0222385,2.4522,103
0.022174,2.45498,103
0.0225087,2.47397,103
0.0224005,2.49735,103
0.0224005,2.49735,103
0.0221963,2.51424,103
0.0223306,2.51816,103
0.0223306,2.51816,103
0.0223575,2.51016,103
0.0219955,2.51598,103
0.0219955,2.51598,103
0.0219955,2.51598,103
0.0215828,2.44887,103
0.0218008,2.43094,103
0.0219966,2.45929,103
0.0221429,2.47002,103
0.0223743,2.4524,103
0.0223743,2.4524,103
0.0224066,2.46079,103
0.022306,2.46682,103
0.0222693,2.44655,103
0.0222693,2.44655,103
0.0222686,2.44747,103
0.0221645,2.47493,103
0.0221645,2.47493,103
0.0222089,2.48964,103
0.0222089,2.48964,103
0.0223405,2.50009,103
0.0223712,2.49992,103
0.0223712,2.49992,103
0.0223723,2.49991,103
0.0221764,2.48396,103
0.0221447,2.47506,103
0.0221356,2.47892,103
0.0221232,2.47776,103
0.021793,2.51119,103
0.021793,2.51119,103
0.0217899,2.50968,103
0.0217899,2.50968,103
0.0217899,2.50968,103
0.0224218,2.47966,103
0.0224218,2.47966,103
0.0224428,2.47903,103
0.022986,2.46591,103
0.0224623,2.47687,103
0.0225088,2.46728,103
0.0223385,2.48488,103
0.022314,2.47411,103
0.0225302,2.51202,103
0.0225877,2.51123,103
0.0223925,2.48584,103
0.0223849,2.48138,103
0.0223418,2.48548,103
0.0220532,2.47984,103
0.0221056,2.47464,103
0.021903,2.44685,103
0.0224146,2.4587,103
0.0222051,2.41298,103
0.0220513,2.42556,103
0.0217117,2.38384,103
0.0218739,2.39944,103
0.0219327,2.4009,103
0.0219327,2.4009,103
0.0219195,2.38632,103
0.0219195,2.38632,103
0.0219019,2.41557,103
0.0219019,2.41557,103
0.022748,2.40081,103
0.022748,2.40081,103
0.0231458,2.44638,103
0.0230483,2.44878,103
0.0230483,2.44878,103
0.023135,2.4348,103
0.023135,2.4348,103
0.023135,2.4348,103
0.023152,2.41139,103
0.023152,2.41139,103
0.0227167,2.41551,103
0.0227167,2.41551,103
0.0227167,2.41551,103
0.0224568,2.43804,103
0.0222572,2.41727,103
0.0223921,2.38018,103
0.0223921,2.38018,103
0.0223921,2.38018,103
0.0224441,2.3619,103
0.0224496,2.35328,103
0.0224496,2.35328,103
0.0223902,2.35952,103
0.0223847,2.39358,103
0.0223847,2.39358,103
0.0223847,2.39358,103
0.0223649,2.38625,103
0.0223649,2.38625,103
0.0223649,2.38625,103
0.0224258,2.38355,103
0.0224258,2.38355,103
0.0224258,2.38355,103
0.0224258,2.38355,103
0.0223351,2.41492,103
0.0223351,2.41492,103
0.0222903,2.4295,103
0.0223038,2.42986,103
0.0223038,2.42986,103
0.0223118,2.43536,103
0.0223337,2.39668,103
0.0223337,2.39668,103
0.0223294,2.37677,103
0.0225008,2.38192,103
0.0223471,2.38694,103
0.0223471,2.38694,103
0.0222229,2.36626,103
0.0218668,2.41402,103
0.0212365,2.44956,104
0.0220653,2.45233,104
0.0220653,2.45233,104
0.0221014,2.444,104
0.0221132,2.4454,104
0.0221131,2.44496,104
0.0221131,2.44496,104
0.0222919,2.47423,104
0.0220744,2.48133,104
0.0220303,2.46906,104
0.0220641,2.46944,104
0.0220876,2.47429,104
0.0223404,2.41755,104
0.0221803,2.4453,104
0.0221707,2.4462,104
0.0221573,2.42435,104
0.0219047,2.41317,104
0.0219047,2.41317,104
0.021954,2.43113,104
0.021954,2.43113,104
0.0220072,2.43961,104
0.0220174,2.43974,104
0.0223707,2.38213,104
0.0223826,2.38244,104
0.0218993,2.42076,104
0.0218993,2.42076,104
0.0218993,2.42076,104
0.0219055,2.43554,104
0.0220993,2.42189,104
0.022147,2.4,104
0.0221979,2.41358,104
0.022176,2.41781,104
0.0222634,2.42377,104
0.0222634,2.42377,104
0.0222631,2.42357,104
0.0221814,2.39065,104
0.0226208,2.45185,104
0.0226194,2.45203,104
0.0226357,2.45321,104
0.0228833,2.45046,104
0.0228833,2.45046,104
0.0227666,2.47641,104
0.0232159,2.48026,104
0.0232159,2.48026,104
0.02295,2.48351,104
0.0226668,2.52437,104
0.0222717,2.50116,104
0.0216459,2.52545,104
0.0215435,2.53136,104
0.0215435,2.53136,104
0.0216363,2.52189,104
0.0216363,2.52189,104
0.0219361,2.53113,104
0.0221241,2.5103,104
0.0217268,2.52083,104
0.0217268,2.52083,104
0.0216995,2.52192,104
0.0217491,2.52444,104
0.0215998,2.55714,104
0.0213594,2.58317,104
0.0213856,2.5766,104
0.0212125,2.59348,104
0.0215225,2.55335,104
0.0215515,2.53647,104
0.0215515,2.53647,104
0.021542,2.54685,104
0.021542,2.54685,104
0.021542,2.54685,104
0.0219133,2.49108,104
0.0221045,2.48901,104
0.021787,2.48371,104
0.0218318,2.44996,104
0.0218318,2.44996,104
0.0218206,2.45122,104
0.0213029,2.46559,104
0.0213029,2.46559,104
0.0214075,2.46735,104
0.0214075,2.46735,104
0.0206017,2.47257,104
0.0206851,2.47235,104
0.0207423,2.49058,104
0.0207423,2.49058,104
0.0207423,2.49058,104
0.0207423,2.49058,104
0.0208126,2.49174,104
0.0210325,2.50974,104
0.0211723,2.50956,104
0.0211723,2.50956,104
0.0213625,2.48732,104
0.0213625,2.48732,104
0.0216567,2.48391,104
0.0212308,2.43039,104
0.0209831,2.41081,104
0.0209831,2.41081,104
0.0210941,2.41669,104
0.0211607,2.43744,104
0.0211607,2.43744,104
0.0211607,2.43744,104
0.0211607,2.43744,104
0.0211437,2.43716,104
0.0212956,2.44812,104
0.0213427,2.44917,104
0.0217807,2.44245,104
0.0226106,2.47879,104
0.0225923,2.47739,104
0.022815,2.46835,104
0.0229313,2.47218,104
0.0229186,2.47018,104
0.0229186,2.47018,104
0.0229186,2.47018,104
0.023074,2.47278,104
0.0232391,2.46155,104
0.0232391,2.46155,104
0.0232391,2.46155,104
0.0232391,2.46155,104
0.0232391,2.46155,104
0.0229259,2.4705,104
0.0229259,2.4705,104
0.0226449,2.50135,104
0.0226588,2.50115,104
0.022912,2.49076,104
0.022921,2.48203,104
0.0225423,2.45013,104
0.0221964,2.49796,104
0.0221248,2.4887,104
0.022113,2.49028,104
0.021653,2.45263,104
0.0219549,2.46303,104
0.0219991,2.47036,104
0.0220975,2.45612,104
0.0219997,2.43013,104
0.0219997,2.43013,104
0.0219997,2.43013,104
0.0220417,2.44492,104
0.0226446,2.46835,104
0.0226446,2.46835,104
0.0223816,2.43768,104
0.0223594,2.42631,104
0.0222647,2.42135,104
0.0222647,2.42135,104
0.0222684,2.42112,104
0.022288,2.43063,104
0.0224441,2.4428,104
0.0225661,2.45078,104
0.0225567,2.4465,104
0.0225981,2.44494,104
0.0223067,2.42387,104
0.022302,2.4626,104
0.0222363,2.45969,104
0.0223118,2.54304,104
0.0223118,2.54304,104
0.0223118,2.54304,104
0.0223118,2.54304,104
0.0223118,2.54304,104
0.0223143,2.54349,104
0.0222998,2.51494,104
0.0224412,2.56368,104
0.0224732,2.56981,104
0.0223702,2.51666,104
0.0225265,2.54412,104
0.0226744,2.52189,104
0.0226763,2.52244,104
0.0223561,2.50771,104
0.0221755,2.50188,104
0.0220819,2.50929,104
0.0221166,2.50041,104
0.0220928,2.49262,104
0.0218866,2.47867,104
0.0215127,2.45329,104
0.0215127,2.45329,104
0.0214866,2.46855,104
0.0214866,2.46855,104
0.0214866,2.46855,104
0.0214866,2.46855,104
0.0214866,2.46855,104
0.0215087,2.46657,104
0.0215087,2.46657,104
0.020974,2.48926,104
0.020974,2.48926,104
0.021252,2.49922,104
0.021252,2.49922,104
0.0213178,2.51669,104
0.0213178,2.51669,104
0.0214577,2.48566,104
0.0227412,2.52293,104
0.0223853,2.48963,104
0.0223798,2.50641,104
0.0223155,2.51331,104
0.0224523,2.52988,104
0.0222298,2.55478,104
0.0221468,2.58856,104
0.0221468,2.58856,104
0.0221468,2.58856,104
0.0221468,2.58856,104
0.0219845,2.56193,104
0.021979,2.56165,104
0.021979,2.56165,104
0.0220518,2.55475,104
0.0222181,2.55576,104
0.0220008,2.58603,104
0.0220466,2.59188,104
0.022514,2.58779,105
0.0225543,2.58249,105
0.0225004,2.5961,105
0.022379,2.62769,105
0.022466,2.51937,105
0.022466,2.51937,105
0.0222108,2.54635,105
0.0222807,2.5495,105
0.0222807,2.5495,105
0.0226389,2.49769,105
0.0225125,2.5054,105
0.0223689,2.47137,105
0.0223573,2.46583,105
0.0222454,2.46046,105
0.022054,2.45057,105
0.022054,2.45057,105
0.022054,2.45057,105
0.0216987,2.45918,105
0.0221106,2.47203,105
0.0221238,2.47232,105
0.0221238,2.47232,105
0.0221238,2.47232,105
0.022109,2.47326,105
0.0227297,2.51001,105
0.0227356,2.51665,105
0.0231856,2.51779,105
0.0231856,2.51779,105
0.0234237,2.51327,105
0.0233749,2.51403,105
0.0232549,2.49337,105
0.0226471,2.45719,105
0.0226471,2.45719,105
0.0225583,2.45337,105
0.022599,2.47249,105
0.0228389,2.48433,105
0.0228389,2.48433,105
0.0232358,2.48064,105
0.0232358,2.48064,105
0.0226381,2.53955,105
0.0227177,2.54452,105
0.0227174,2.54446,105
0.0224401,2.51485,105
0.0229817,2.51039,105
0.0223014,2.516,105
0.0220191,2.52856,105
0.0222949,2.5427,105
0.0223393,2.55027,105
0.0223177,2.56475,105
0.0225833,2.58674,105
0.0225833,2.58674,105
0.0222841,2.57064,105
0.0222985,2.59184,105
0.0222844,2.53653,105
0.022282,2.50835,105
0.0222636,2.50905,105
0.0225498,2.48806,105
0.0223772,2.48007,105
0.0222765,2.49614,105
0.022075,2.47337,105
0.0220485,2.55095,105
0.0219648,2.56441,105
0.0219648,2.56441,105
0.0219648,2.56441,105
0.0217876,2.50902,105
0.0213648,2.52081,105
0.0214787,2.48206,105
0.0214787,2.48206,105
0.0216461,2.49467,105
0.0214307,2.5001,105
0.0211345,2.49169,105
0.0211345,2.49169,105
0.0208019,2.51266,105
0.0208019,2.51266,105
0.0208019,2.51266,105
0.0211919,2.49845,105
0.0207317,2.48375,105
0.0207317,2.48375,105
0.0208035,2.49256,105
0.0205267,2.49593,105
0.0205267,2.49593,105
0.0205267,2.49593,105
0.0205267,2.49593,105
0.0210586,2.49006,105
0.0210586,2.49006,105
0.0214339,2.47935,105
0.0217764,2.5053,105
0.0218945,2.47761,105
0.0219076,2.47213,105
0.0219809,2.47882,105
0.0221131,2.48378,105
0.0221131,2.48378,105
0.0219364,2.49233,105
0.021938,2.49187,105
0.0219377,2.49185,105
0.022087,2.48805,105
0.0222034,2.49158,105
0.0222175,2.49129,105
0.0221523,2.48619,105
0.0222382,2.481,105
0.0222915,2.48103,105
0.0223793,2.49421,105
0.0227973,2.49637,105
0.022756,2.49435,105
0.0227639,2.49052,105
0.0227094,2.47567,105
0.0227094,2.47567,105
0.0229771,2.44452,105
0.0229771,2.44452,105
0.0229608,2.43099,105
0.0221265,2.50366,105
0.0220193,2.50063,105
0.0221321,2.49992,105
0.0221686,2.50692,105
0.0220594,2.50108,105
0.02157,2.51389,105
0.0216043,2.50425,105
0.0217395,2.50007,105
0.0217395,2.50007,105
0.0217395,2.50007,105
0.0219211,2.50145,105
0.0215574,2.4896,105
0.021574,2.49542,105
0.021574,2.49542,105
0.021574,2.49542,105
0.021574,2.49542,105
0.0215448,2.49484,105
0.0215577,2.47525,105
0.0215577,2.47525,105
0.0215577,2.47525,105
0.0215577,2.47525,105
0.0218045,2.47698,105
0.0217246,2.46509,105
0.0217246,2.46509,105
0.0217246,2.46509,105
0.0216757,2.4431,105
0.0216757,2.4431,105
0.0216757,2.4431,105
0.0223215,2.49374,105
0.0223215,2.49374,105
0.0223215,2.49374,105
0.0221676,2.49425,105
0.0220724,2.49181,105
0.0219399,2.48514,105
0.0221283,2.48299,105
0.0221283,2.48299,105
0.0221283,2.48299,105
0.0217773,2.46931,105
0.021817,2.49954,105
0.021817,2.49954,105
0.0212604,2.51898,105
0.0201749,2.52301,105
0.0203665,2.50692,105
0.0206692,2.49694,105
0.0206692,2.49694,105
0.0206692,2.49694,105
0.0213934,2.48716,105
0.0212995,2.48415,105
0.0211271,2.48305,105
0.02118,2.4805,105
0.02118,2.4805,105
0.0212795,2.48702,105
0.0212795,2.48702,105
0.0211531,2.48213,105
0.0212863,2.49118,105
0.0208379,2.5152,105
0.020899,2.52556,105
0.0210328,2.52449,105
0.0210328,2.52449,105
0.0218626,2.52625,105
0.0218626,2.52625,105
0.0218556,2.51315,105
0.0218489,2.51124,105
0.0225099,2.56923,105
0.0223914,2.53239,105
0.0227427,2.55717,105
0.0225584,2.53016,105
0.0220333,2.57341,105
0.0220333,2.57341,105
0.0220899,2.53068,105
0.0223322,2.49958,105
0.0223623,2.53682,105
0.0223623,2.53682,105
0.0223623,2.53682,105
0.0225133,2.52976,105
0.0227817,2.55436,105
0.0227817,2.55436,105
0.0225408,2.51513,105
0.0228724,2.53349,105
0.0228724,2.53349,105
0.0229087,2.54628,105
0.0229087,2.54628,105
0.0226655,2.52331,105
0.0226707,2.52372,105
0.0226083,2.52022,105
0.0226051,2.51782,105
0.0223098,2.51345,105
0.0221917,2.51422,105
0.0218707,2.50672,105
0.0218707,2.50672,105
0.0210491,2.57759,105
0.0210491,2.57759,105
0.0211943,2.51237,106
0.0212851,2.49686,106
0.021728,2.50746,106
0.0217528,2.49679,106
0.0222103,2.49132,106
0.0222103,2.49132,106
0.0222308,2.50114,106
0.0228169,2.49519,106
0.0223924,2.47682,106
0.0223847,2.48478,106
0.0231881,2.50884,106
0.0232713,2.5144,106
0.0223556,2.46201,106
0.0227636,2.45362,106
0.0228829,2.45134,106
0.0228829,2.45134,106
0.0228829,2.45134,106
0.0228829,2.45134,106
0.0228829,2.45134,106
0.0228581,2.44739,106
0.023078,2.38139,106
0.0228878,2.39646,106
0.0228854,2.3174,106
0.0228531,2.35733,106
0.0224085,2.39905,106
0.0224085,2.39905,106
0.0226565,2.33575,106
0.0227966,2.31052,106
0.0227966,2.31052,106
0.0227966,2.31052,106
0.0227966,2.31052,106
0.0227966,2.31052,106
0.0227966,2.31052,106
0.0227145,2.33889,106
0.0227145,2.33889,106
0.0227145,2.33889,106
0.0227145,2.33889,106
0.0227145,2.33889,106
0.0226338,2.35899,106
0.0224795,2.36922,106
0.0224795,2.36922,106
0.0224795,2.36922,106
0.0224795,2.36922,106
0.0224208,2.369,106
0.0226759,2.40916,106
0.0226481,2.3807,106
0.0226481,2.3807,106
0.0226481,2.3807,106
0.0227788,2.42445,106
0.0227788,2.42445,106
0.0227925,2.42456,106
0.0227695,2.39238,106
0.0226645,2.40569,106
0.0226645,2.40569,106
0.023065,2.45027,106
0.0226748,2.4607,106
0.022678,2.45844,106
0.0227863,2.47916,106
0.0231226,2.46186,106
0.0229733,2.5046,106
0.0229667,2.50389,106
0.0227225,2.48778,106
0.0227225,2.48778,106
0.0227695,2.53045,106
0.0227695,2.53045,106
0.0227178,2.5265,106
0.0228794,2.54566,106
0.0228794,2.54566,106
0.0228101,2.5434,106
0.0227517,2.54153,106
0.0227517,2.54153,106
0.0227517,2.54153,106
0.0227517,2.54153,106
0.0219235,2.49884,106
0.0217022,2.5015,106
0.0217261,2.51941,106
0.0217156,2.51304,106
0.0217156,2.51304,106
0.0218821,2.50913,106
0.0218821,2.50913,106
0.0218821,2.50913,106
0.0220392,2.48882,106
0.0216447,2.51816,106
0.0216447,2.51816,106
0.0217933,2.5332,106
0.0215629,2.52222,106
0.0215724,2.52752,106
0.0216852,2.53276,106
0.0217751,2.53736,106
0.0218899,2.53502,106
0.0221461,2.52491,106
0.0221461,2.52491,106
0.0221461,2.52491,106
0.0217975,2.53144,106
0.0217975,2.53144,106
0.0217975,2.53144,106
0.0218553,2.5485,106
0.0217549,2.51848,106
0.022053,2.50328,106
0.0221569,2.51032,106
0.0223017,2.50978,106
0.0226907,2.55137,106
0.0226829,2.52096,106
0.0226921,2.51834,106
0.0225711,2.50467,106
0.0227606,2.51867,106
0.0226982,2.53039,106
0.0226615,2.51261,106
0.022731,2.52542,106
0.022731,2.52542,106
0.022731,2.52542,106
0.0227437,2.52206,106
0.0234685,2.50419,106
0.0233298,2.49934,106
0.0237303,2.51249,106
0.0237303,2.51249,106
0.0237303,2.51249,106
0.023101,2.49053,106
0.023101,2.49053,106
0.0227654,2.4954,106
0.0227654,2.4954,106
0.0238334,2.45148,106
0.0238334,2.45148,106
0.0230924,2.44476,106
0.0230924,2.44476,106
0.0232419,2.44701,106
0.0231904,2.45501,106
0.0231904,2.45501,106
0.0222919,2.48869,106
0.0221599,2.48713,106
0.0221445,2.4351,106
0.0219243,2.43036,106
0.0218428,2.41397,106
0.0215572,2.40245,106
0.0218756,2.4352,106
0.021418,2.41772,106
0.0215127,2.4267,106
0.0213878,2.37848,106
0.0214712,2.39271,106
0.0219569,2.45212,106
0.0223183,2.45692,106
0.0223463,2.45614,106
0.0224741,2.49039,106
0.0224741,2.49039,106
0.0224741,2.49039,106
0.0224741,2.49039,106
0.0224001,2.48819,106
0.0224001,2.48819,106
0.0222896,2.49447,106
0.0223101,2.49521,106
0.022025,2.4929,106
0.0220271,2.49002,106
0.0219078,2.48723,106
0.0218817,2.4873,106
0.0217112,2.50129,106
0.0219929,2.5082,106
0.0219929,2.5082,106
0.0218259,2.49662,106
0.0217121,2.50604,106
0.0216862,2.5121,106
0.0219898,2.52235,106
0.0222158,2.51666,106
0.0227328,2.50254,106
0.0226617,2.47024,106
0.0229519,2.45405,106
0.0236999,2.39729,106
0.0238813,2.38285,106
0.0242199,2.3724,106
0.0236214,2.39091,106
0.0236214,2.39091,106
0.0236214,2.39091,106
0.0236214,2.39091,106
0.02366,2.38752,106
0.02366,2.38752,106
0.0228717,2.40419,106
0.0229696,2.38139,106
0.022952,2.42761,106
0.022935,2.40299,106
0.0229423,2.38999,106
0.0229423,2.38999,106
0.0226928,2.42225,106
0.0223175,2.43869,106
0.022695,2.44549,106
0.0226955,2.44521,106
0.0225985,2.4208,106
0.0227063,2.40427,106
0.0227063,2.40427,106
0.0227063,2.40427,106
0.0228015,2.35332,106
0.0227879,2.35568,106
0.0227879,2.35568,106
0.0227879,2.35568,106
0.0227879,2.35568,106
0.0227879,2.35568,106
0.0227879,2.35568,106
0.0234213,2.3247,106
0.0234048,2.35237,106
0.0234091,2.33191,106
0.0232083,2.41864,106
0.0231287,2.42249,106
0.0230607,2.42544,106
0.0218558,2.52425,107
0.0218558,2.52425,107
0.0218558,2.52425,107
0.0219565,2.44947,107
0.0223027,2.46355,107
0.0223027,2.46355,107
0.0221158,2.47822,107
0.0221367,2.46957,107
0.0221367,2.46957,107
0.0221367,2.46957,107
0.0220157,2.48118,107
0.0220422,2.48549,107
0.0219499,2.47123,107
0.0222706,2.48692,107
0.0222768,2.49552,107
0.022295,2.49662,107
0.0222267,2.49158,107
0.0219584,2.52004,107
0.0218779,2.54543,107
0.0218779,2.54543,107
0.0217437,2.54727,107
0.0217437,2.54727,107
0.0219655,2.50728,107
0.021854,2.49687,107
0.0217497,2.49364,107
0.0209201,2.51173,107
0.0218241,2.46805,107
0.0217089,2.46183,107
0.0218083,2.45826,107
0.0218728,2.46985,107
0.0221538,2.47417,107
0.0219756,2.48078,107
0.021863,2.45987,107
0.0221069,2.48512,107
0.0219899,2.48457,107
0.0219956,2.49823,107
0.0220004,2.49636,107
0.0219982,2.5011,107
0.0221955,2.50771,107
0.0221955,2.50771,107
0.0221955,2.50771,107
0.0220175,2.49154,107
0.0224904,2.48267,107
0.022606,2.51294,107
0.0225446,2.49769,107
0.0225446,2.49769,107
0.0227549,2.48887,107
0.0228239,2.49138,107
0.0227492,2.4954,107
0.0228622,2.54406,107
0.0228622,2.54406,107
0.0228622,2.54406,107
0.0233726,2.55279,107
0.0233726,2.55279,107
0.0231158,2.55196,107
0.023075,2.53364,107
0.0230759,2.5338,107
0.0230759,2.5338,107
0.0230759,2.5338,107
0.0232929,2.54646,107
0.023174,2.52514,107
0.023174,2.52514,107
0.0232271,2.58913,107
0.0229667,2.54099,107
0.0230782,2.55154,107
0.023187,2.54971,107
0.0231376,2.55237,107
0.0231462,2.55726,107
0.0231103,2.55418,107
0.0231103,2.55418,107
0.0231103,2.55418,107
0.0232757,2.55855,107
0.0233686,2.55099,107
0.0233686,2.55099,107
0.02368,2.5593,107
0.02368,2.5593,107
0.0235484,2.55414,107
0.0235484,2.55414,107
0.0235484,2.55414,107
0.0235484,2.55414,107
0.0235484,2.55414,107
0.0235484,2.55414,107
0.0233756,2.5457,107
0.0234397,2.55028,107
0.0234397,2.55028,107
0.0234397,2.55028,107
0.0234397,2.55028,107
0.0234397,2.55028,107
0.0231611,2.48284,107
0.0231397,2.48571,107
0.0231397,2.48571,107
0.0234442,2.4834,107
0.0231942,2.48933,107
0.0231382,2.48761,107
0.0233191,2.49539,107
0.023264,2.49349,107
0.0227048,2.46917,107
0.0227096,2.46682,107
0.0226059,2.46774,107
0.0225468,2.47876,107
0.0225462,2.48519,107
0.0225211,2.48446,107
0.0225633,2.49843,107
0.0224839,2.49941,107
0.0226577,2.50214,107
0.0226577,2.50214,107
0.0228438,2.52005,107
0.0229242,2.53246,107
0.0229242,2.53246,107
0.0228027,2.56454,107
0.0228027,2.56454,107
0.0228027,2.56454,107
0.0228027,2.56454,107
0.0228034,2.56372,107
0.0228034,2.56372,107
0.0228034,2.56372,107
0.0228034,2.56372,107
0.0227533,2.55751,107
0.0227533,2.55751,107
0.0227533,2.55751,107
0.0228392,2.56158,107
0.0227653,2.5532,107
0.0227613,2.55522,107
0.0227818,2.53998,107
0.0230214,2.56364,107
0.0229046,2.55509,107
0.0229162,2.55724,107
0.0226998,2.55332,107
0.0226998,2.55332,107
0.0226998,2.55332,107
0.0226522,2.56773,107
0.022355,2.55893,107
0.0225554,2.55763,107
0.0226104,2.54546,107
0.023021,2.55239,107
0.0230286,2.55508,107
0.0230099,2.55425,107
0.0230099,2.55425,107
0.0230099,2.55425,107
0.0230159,2.559,107
0.0230141,2.56199,107
0.0225996,2.57046,107
0.0225674,2.56682,107
0.0223813,2.6449,107
0.0222154,2.56312,107
0.0222635,2.57451,107
0.0223592,2.56244,107
0.0224352,2.59246,107
0.0222959,2.53299,107
0.0226197,2.56663,107
0.0228495,2.57356,107
0.0228495,2.57356,107
0.0228495,2.57356,107
0.0223683,2.57248,107
0.0222576,2.52848,107
0.0222471,2.52734,107
0.0222363,2.5335,107
0.022409,2.54135,107
0.0222982,2.50134,107
0.0218341,2.50886,107
0.0218463,2.51078,107
0.0219587,2.52498,107
0.0219587,2.52498,107
0.0219882,2.5446,107
0.022046,2.52125,107
0.0219944,2.52282,107
0.021868,2.53457,107
0.0218837,2.53604,107
0.0218837,2.53604,107
0.0218837,2.53604,107
0.021885,2.53581,107
0.0213214,2.57737,107
0.0213214,2.57737,107
0.0213214,2.57737,107
0.0209575,2.57504,107
0.0209575,2.57504,107
0.0209575,2.57504,107
0.0209575,2.57504,107
0.0212009,2.54286,107
0.0212009,2.54286,107
0.0212009,2.54286,107
0.0212009,2.54286,107
0.0212009,2.54286,107
0.0210798,2.55324,107
0.0210798,2.55324,107
0.0210801,2.55323,107
0.0210713,2.57343,107
0.0218607,2.55424,107
0.0218684,2.55464,107
0.0221128,2.6179,107
0.0221128,2.6179,107
0.0221128,2.6179,107
0.0221128,2.6179,107
0.0221128,2.6179,107
0.022501,2.59552,107
0.0225454,2.60887,107
0.0225784,2.62037,107
0.0228438,2.59187,107
0.0228518,2.5944,107
0.0229429,2.54729,107
0.0228611,2.52094,107
0.0222431,2.43711,108
0.0226014,2.48986,108
0.0226014,2.48986,108
0.0225664,2.48965,108
0.0224994,2.48108,108
0.0225151,2.47948,108
0.0226089,2.48374,108
0.0225861,2.48362,108
0.0225549,2.48253,108
0.0226029,2.4833,108
0.0227392,2.47281,108
0.0224128,2.46112,108
0.0226745,2.43458,108
0.0229193,2.47444,108
0.0223702,2.51609,108
0.0222383,2.55297,108
0.0222582,2.55549,108
0.0219655,2.51137,108
0.0215137,2.55594,108
0.021341,2.59597,108
0.0212468,2.59793,108
0.0214466,2.59504,108
0.0217627,2.54394,108
0.0217627,2.54394,108
0.0217576,2.54591,108
0.021691,2.5579,108
0.0215789,2.55437,108
0.0215509,2.55662,108
0.0219824,2.50977,108
0.0219824,2.50977,108
0.0221685,2.48038,108
0.0221685,2.48038,108
0.0222086,2.47303,108
0.0218818,2.44471,108
0.021668,2.44143,108
0.021668,2.44143,108
0.021668,2.44143,108
0.0217166,2.44276,108
0.0217486,2.44217,108
0.0220479,2.43514,108
0.022055,2.47803,108
0.0217564,2.47507,108
0.0213924,2.47711,108
0.0202345,2.49142,108
0.0206886,2.45637,108
0.0211236,2.46901,108
0.0210029,2.46184,108
0.0210029,2.46184,108
0.0208802,2.46091,108
0.0208802,2.46091,108
0.020712,2.45592,108
0.0215,2.46475,108
0.0215,2.46475,108
0.0215,2.46475,108
0.021412,2.48441,108
0.0213124,2.47923,108
0.0209376,2.41001,108
0.0209376,2.41001,108
0.0209376,2.41001,108
0.0209376,2.41001,108
0.0209376,2.41001,108
0.0206315,2.42336,108
0.0206315,2.42336,108
0.0206315,2.42336,108
0.021297,2.42133,108
0.0212849,2.41853,108
0.0212859,2.4156,108
0.0219517,2.46153,108
0.0219517,2.46153,108
0.0219517,2.46153,108
